price,charges,surface,disposition,address,district,full_cost,disposition_clean,price_per_m2,zone
17600,0,36,DISP_1_KK,"Českobrodská, Praha - Hostavice",Hostavice,17600,1+KK,488.8888888888889,outer_or_suburbs
35999,0,90,DISP_3_KK,"Vrázova, Praha - Smíchov",Smíchov,35999,3+KK,399.9888888888889,inner_city
38300,0,61,DISP_3_1,"U Pergamenky, Praha - Holešovice",Holešovice,38300,3+1,627.8688524590164,inner_city
26693,12979,35,UNDEFINED,"Hlaváčkova, Praha - Košíře",Košíře,39672,,1133.4857142857143,inner_city
28500,4644,44,DISP_2_KK,"Poděbradská, Praha - Vysočany",Vysočany,33144,2+KK,753.2727272727273,inner_city
29000,5200,60,DISP_2_KK,"Petrohradská, Praha - Vršovice",Vršovice,34200,2+KK,570.0,inner_city
30258,11657,25,UNDEFINED,"Freyova, Praha - Vysočany",Vysočany,41915,,1676.6,inner_city
28000,1,45,DISP_2_KK,"Chvalova, Praha - Žižkov",Žižkov,28001,2+KK,622.2444444444444,inner_city
27900,4500,39,DISP_1_KK,"U Mlýnského kanálu, Praha - Karlín",Karlín,32400,1+KK,830.7692307692307,inner_city
13500,1500,19,GARSONIERA,"Šmolíkova, Praha - Ruzyně",Ruzyně,15000,GARSONIERA,789.4736842105264,outer_or_suburbs
17500,7000,48,DISP_2_1,"Kloboučnická, Praha - Nusle",Nusle,24500,2+1,510.4166666666667,inner_city
46510,8208,43,UNDEFINED,"Na Mokřině, Praha - Žižkov",Žižkov,54718,,1272.5116279069769,inner_city
20600,4000,51,DISP_1_KK,"Do Roklí, Praha - Přední Kopanina",Přední Kopanina,24600,1+KK,482.3529411764706,outer_or_suburbs
20980,0,15,DISP_1_KK,"Na Zátorách, Praha - Holešovice",Holešovice,20980,1+KK,1398.6666666666667,inner_city
25000,6000,56,DISP_2_KK,"Na Zemance, Praha - Braník",Braník,31000,2+KK,553.5714285714286,inner_city
28000,3500,70,DISP_3_KK,"Na Březince, Praha - Smíchov",Smíchov,31500,3+KK,450.0,inner_city
22000,4500,45,DISP_2_KK,"Markušova, Praha - Chodov",Chodov,26500,2+KK,588.8888888888889,outer_or_suburbs
14690,5000,30,DISP_1_1,"Čestmírova, Praha - Nusle",Nusle,19690,1+1,656.3333333333334,inner_city
24100,3950,58,DISP_2_1,"Kubánské náměstí, Praha - Vršovice",Vršovice,28050,2+1,483.62068965517244,inner_city
21000,5000,69,DISP_2_1,"Francouzská, Praha - Vinohrady",Vinohrady,26000,2+1,376.81159420289856,inner_city
18490,4725,27,DISP_1_KK,"Obchodní, Říčany - Říčany u Prahy, Středočeský kraj",Říčany,23215,1+KK,859.8148148148148,outer_or_suburbs
18990,0,43,DISP_2_KK,"K lukám, Praha - Libuš",Libuš,18990,2+KK,441.6279069767442,outer_or_suburbs
26500,6000,62,DISP_2_KK,"Sinkulova, Praha - Podolí",Podolí,32500,2+KK,524.1935483870968,inner_city
16700,1800,25,DISP_1_KK,"Na Břehu, Praha - Vysočany",Vysočany,18500,1+KK,740.0,inner_city
24000,4500,54,DISP_2_KK,"Nad Alejí, Praha - Břevnov",Břevnov,28500,2+KK,527.7777777777778,inner_city
26000,6500,62,DISP_2_KK,"Hlučkova, Praha - Letňany",Letňany,32500,2+KK,524.1935483870968,outer_or_suburbs
19000,8000,55,DISP_2_KK,"Paříkova, Praha - Vysočany",Vysočany,27000,2+KK,490.90909090909093,inner_city
25900,169,51,DISP_2_KK,"Mukařovského, Praha - Praha-Stodůlky",Stodůlky,26069,2+KK,511.15686274509807,outer_or_suburbs
13000,1000,25,DISP_3_KK,"Světova, Praha - Libeň",Libeň,14000,3+KK,560.0,inner_city
10000,6000,20,DISP_1_KK,"Šlikova, Praha - Břevnov",Břevnov,16000,1+KK,800.0,inner_city
23000,6000,58,DISP_2_KK,Praha - Hlubočepy,Hlubočepy,29000,2+KK,500.0,inner_city
22000,5000,53,DISP_2_1,"Pod Lipami, Praha - Žižkov",Žižkov,27000,2+1,509.4339622641509,inner_city
